timestamp,manufacturer,group0_voltage,remaining_percent,cycle_count,design_capacity,power_now,remaining_capacity,charging_max_current,voltage,chemistry,group1_voltage,current_avg,inhibit_charge_minutes,model,design_voltage,installed,dump,temperature,charging_max_voltage,remaining_running_time,remaining_charging_time,group2_voltage,serial,force_discharge,power_avg,barcoding,start_charge_thresh,manufacture_date,stop_charge_thresh,last_full_capacity,state,current_now,remaining_percent_error,group3_voltage,first_use_date,remaining_running_time_now
2017-05-29 09:15:07.190230,SANYO,3882,86,15,86580,-10495,71860,3000,11793,LION,3907,-930,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 11 2e 86 fc 5e fc 56 00 12 1c 40 d0 b5 20 b4 01 a1 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 49 0f 43 0f 2a 0f 07 06 ,27900,12900,417,not_charging,3913,23085,,-10967,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-890,1,0,2017-05-20,436
2017-05-29 09:15:08.439536,SANYO,3904,86,15,86580,-15834,71850,3000,11747,LION,3919,-937,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b e3 2d bc fa 57 fc 56 00 11 1c 40 d0 b5 20 20 01 9e 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 54 0f 4f 0f 40 0f 07 06 ,27900,12900,414,not_charging,3924,23085,,-11006,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1348,1,0,2017-05-20,288
2017-05-29 09:15:09.696687,SANYO,3904,86,15,86580,-15834,71850,3000,11747,LION,3919,-937,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b e3 2d bc fa 57 fc 56 00 11 1c 40 d0 b5 20 20 01 9e 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 54 0f 4f 0f 40 0f 07 06 ,27900,12900,414,not_charging,3924,23085,,-11006,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1506,1,0,2017-05-20,257
2017-05-29 09:15:10.953709,SANYO,3923,86,15,86580,-17755,71830,3000,11790,LION,3931,-949,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 0e 2e 1e fa 4b fc 56 00 0f 1c 40 d0 b5 20 01 01 99 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 60 0f 5b 0f 53 0f 07 06 ,27900,12900,409,not_charging,3936,23085,,-11188,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1506,1,0,2017-05-20,257
2017-05-29 09:15:12.209287,SANYO,3933,86,15,86580,-11723,71830,3000,11806,LION,3934,-950,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 1e 2e 1f fc 4a fc 56 00 0f 1c 40 d0 b5 20 87 01 98 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 63 0f 5e 0f 5d 0f 07 06 ,27900,12900,408,not_charging,3939,23085,,-11215,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-993,1,0,2017-05-20,391
2017-05-29 09:15:13.466772,SANYO,3933,86,15,86580,-11723,71830,3000,11806,LION,3934,-950,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 1e 2e 1f fc 4a fc 56 00 0f 1c 40 d0 b5 20 87 01 98 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 63 0f 5e 0f 5d 0f 07 06 ,27900,12900,408,not_charging,3939,23085,,-11215,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-993,1,0,2017-05-20,391
2017-05-29 09:15:14.723500,SANYO,3931,86,15,86580,-9900,71820,3000,11800,LION,3933,-949,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 18 2e b9 fc 4b fc 56 00 0e 1c 40 d0 b5 20 ce 01 99 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 60 0f 5d 0f 5b 0f 07 06 ,27900,12900,409,not_charging,3936,23085,,-11198,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-839,1,0,2017-05-20,462
2017-05-29 09:15:15.975951,SANYO,3931,86,15,86580,-9900,71820,3000,11800,LION,3933,-949,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 18 2e b9 fc 4b fc 56 00 0e 1c 40 d0 b5 20 ce 01 99 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 60 0f 5d 0f 5b 0f 07 06 ,27900,12900,409,not_charging,3936,23085,,-11198,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1433,1,0,2017-05-20,270
2017-05-29 09:15:17.225598,SANYO,3873,86,15,86580,-16748,71820,3000,11688,LION,3904,-953,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b a8 2d 67 fa 47 fc 56 00 0e 1c 40 d0 b5 20 0e 01 97 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 47 0f 40 0f 21 0f 07 06 ,27900,12900,407,not_charging,3911,23085,,-11138,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1433,1,0,2017-05-20,270
2017-05-29 09:15:18.476393,SANYO,3890,86,15,86580,-26284,71810,3000,11651,LION,3917,-980,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 83 2d 30 f7 2c fc 56 00 0d 1c 40 d0 b5 20 ac 00 8c 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 51 0f 4d 0f 32 0f 07 06 ,27900,12900,396,not_charging,3921,23085,,-11417,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-2256,1,0,2017-05-20,172
2017-05-29 09:15:19.725870,SANYO,3890,86,15,86580,-26284,71810,3000,11651,LION,3917,-980,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 83 2d 30 f7 2c fc 56 00 0d 1c 40 d0 b5 20 ac 00 8c 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 51 0f 4d 0f 32 0f 07 06 ,27900,12900,396,not_charging,3921,23085,,-11417,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-2256,1,0,2017-05-20,172
2017-05-29 09:15:20.975843,SANYO,3916,86,15,86580,-29026,71800,3000,11766,LION,3922,-1027,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b f6 2d 5d f6 fd fb 56 00 0c 1c 40 d0 b5 20 9d 00 79 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 58 0f 52 0f 4c 0f 07 06 ,27900,12900,377,not_charging,3928,23085,,-12083,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-2467,1,0,2017-05-20,157
2017-05-29 09:15:22.226799,SANYO,3916,86,15,86580,-29026,71800,3000,11766,LION,3922,-1027,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b f6 2d 5d f6 fd fb 56 00 0c 1c 40 d0 b5 20 9d 00 79 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 58 0f 52 0f 4c 0f 07 06 ,27900,12900,377,not_charging,3928,23085,,-12083,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-2467,1,0,2017-05-20,157
2017-05-29 09:15:23.480433,SANYO,3899,86,15,86580,-22566,71780,3000,11735,LION,3914,-1057,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b d7 2d 7d f8 df fb 56 00 0a 1c 40 d0 b5 20 c9 00 6f 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 52 0f 4a 0f 3b 0f 07 06 ,27900,12900,367,not_charging,3922,23085,,-12403,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1923,1,0,2017-05-20,201
2017-05-29 09:15:24.733575,SANYO,3830,86,15,86580,-19942,71770,3000,11601,LION,3881,-1087,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 51 2d 49 f9 c1 fb 56 00 09 1c 40 d0 b5 20 e1 00 64 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 32 0f 29 0f f6 0e 07 06 ,27900,12900,356,not_charging,3890,23085,,-12610,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1719,1,0,2017-05-20,225
2017-05-29 09:15:25.983355,SANYO,3830,86,15,86580,-19942,71770,3000,11601,LION,3881,-1087,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 51 2d 49 f9 c1 fb 56 00 09 1c 40 d0 b5 20 e1 00 64 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 32 0f 29 0f f6 0e 07 06 ,27900,12900,356,not_charging,3890,23085,,-12610,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1719,1,0,2017-05-20,225
2017-05-29 09:15:27.232647,SANYO,3920,86,15,86580,-13136,71760,3000,11782,LION,3927,-1101,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 06 2e a5 fb b3 fb 56 00 08 1c 40 d0 b5 20 5b 01 60 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 5f 0f 57 0f 50 0f 07 06 ,27900,12900,352,not_charging,3935,23085,,-12971,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1115,1,0,2017-05-20,347
2017-05-29 09:15:28.489103,SANYO,3920,86,15,86580,-13136,71760,3000,11782,LION,3927,-1101,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 06 2e a5 fb b3 fb 56 00 08 1c 40 d0 b5 20 5b 01 60 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 5f 0f 57 0f 50 0f 07 06 ,27900,12900,352,not_charging,3935,23085,,-12971,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1115,1,0,2017-05-20,347
2017-05-29 09:15:29.740534,SANYO,3864,86,15,86580,-28207,71750,3000,11656,LION,3891,-1127,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 88 2d 8c f6 99 fb 56 00 07 1c 40 d0 b5 20 a0 00 58 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 3d 0f 33 0f 18 0f 07 06 ,27900,12900,344,not_charging,3901,23085,,-13136,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-2420,1,0,2017-05-20,160
2017-05-29 09:15:30.993468,SANYO,3922,86,15,86580,-14799,71730,3000,11783,LION,3928,-1153,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 07 2e 18 fb 7f fb 56 00 05 1c 40 d0 b5 20 34 01 50 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 5d 0f 58 0f 52 0f 07 06 ,27900,12900,336,not_charging,3933,23085,,-13585,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1256,1,0,2017-05-20,308
2017-05-29 09:15:32.246825,SANYO,3922,86,15,86580,-14799,71730,3000,11783,LION,3928,-1153,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 07 2e 18 fb 7f fb 56 00 05 1c 40 d0 b5 20 34 01 50 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 5d 0f 58 0f 52 0f 07 06 ,27900,12900,336,not_charging,3933,23085,,-13585,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1256,1,0,2017-05-20,308
2017-05-29 09:15:33.496071,SANYO,3923,86,15,86580,-12813,71730,3000,11777,LION,3922,-1162,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 01 2e c0 fb 76 fb 56 00 05 1c 40 d0 b5 20 64 01 4d 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 5c 0f 52 0f 53 0f 07 06 ,27900,12900,333,not_charging,3932,23085,,-13684,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1088,1,0,2017-05-20,356
2017-05-29 09:15:34.746443,SANYO,3923,86,15,86580,-12813,71730,3000,11777,LION,3922,-1162,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 01 2e c0 fb 76 fb 56 00 05 1c 40 d0 b5 20 64 01 4d 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 5c 0f 52 0f 53 0f 07 06 ,27900,12900,333,not_charging,3932,23085,,-13684,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-1088,1,0,2017-05-20,356
2017-05-29 09:15:35.996083,SANYO,3922,86,15,86580,-23719,71720,3000,11783,LION,3928,-1180,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 07 2e 23 f8 64 fb 56 00 04 1c 40 d0 b5 20 c0 00 44 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 5d 0f 58 0f 52 0f 07 06 ,27900,12900,324,not_charging,3933,23085,,-13903,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-2013,1,0,2017-05-20,192
2017-05-29 09:15:37.245537,SANYO,3922,86,15,86580,-29854,71700,3000,11576,LION,3871,-1180,0,42T4940,11100,1,40 80 01 03 e8 00 -- -- -- -- -- -- -- -- -- 00 40 d0 04 80 c2 0b 38 2d ed f5 20 fb 56 00 02 1c 40 d0 b5 20 96 00 36 01 ff ff c0 00 0f 00 c2 0b 40 d0 d2 21 5c 2b 31 00 5f 49 2d 5a 00 00 00 00 40 d0 53 41 4e 59 4f 00 31 31 00 00 00 00 00 00 40 d0 34 32 54 34 39 34 30 00 00 00 00 00 00 00 40 d0 4c 49 4f 4e 00 00 00 00 00 00 00 00 00 00 40 d0 31 5a 4a 42 44 31 35 58 34 48 33 00 00 00 40 d0 b4 4a 21 00 80 00 03 00 5c 00 30 00 fa 00 40 d0 18 00 01 00 b8 0b 64 32 00 00 00 00 00 00 40 d0 56 00 cf 02 00 00 2a 0f 1f 0f ef 0e 07 06 ,27900,12900,310,not_charging,3882,23085,,-14446,1ZJBD15X4H3,,2016-10-31,100,83730,discharging,-2579,1,0,2017-05-20,150
